,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
1355,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human late adulthood stage,60,0.012342275997975867
1356,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human late adulthood stage,42,0.008639593198583108
1357,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human late adulthood stage,422,0.0868073411857636
1358,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human late adulthood stage,3,0.0006171137998987933
1359,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human late adulthood stage,603,0.12403987377965747
1360,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human middle aged stage,555,0.11416605298127677
1361,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human middle aged stage,2352,0.483817219120654
1362,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human middle aged stage,78,0.016044958797368628
1363,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human middle aged stage,10,0.0020570459996626443
1364,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human middle aged stage,1099,0.22606935536292463
1365,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human middle aged stage,328,0.06747110878893474
1366,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human middle aged stage,370,0.07611070198751785
1367,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human middle aged stage,19,0.003908387399359024
1368,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human middle aged stage,6,0.0012342275997975867
1369,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human middle aged stage,12,0.0024684551995951733
1370,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human middle aged stage,18,0.00370268279939276
1371,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human middle aged stage,738,0.15180999477510318
1372,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human middle aged stage,44,0.009051002398515636
1373,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human middle aged stage,9,0.00185134139969638
1374,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human middle aged stage,12,0.0024684551995951733
1375,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human middle aged stage,93,0.019130527796862595
1376,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human middle aged stage,45,0.0092567069984819
1377,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human middle aged stage,6,0.0012342275997975867
1378,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,human middle aged stage,2055,0.42272295293067347
1379,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human middle aged stage,6,0.0012342275997975867
1380,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human middle aged stage,168,0.03455837279433243
1381,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human middle aged stage,177,0.0364097141940288
1382,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human middle aged stage,24,0.004936910399190347
1383,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human middle aged stage,178,0.03661541879399507
1384,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human middle aged stage,69,0.014193617397672246
1385,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human middle aged stage,105,0.021598982996457766
1386,All — Cells of the adult human heart,native cell,CL:0000003,male,European,seventh decade human stage,678,0.1394677187771273
1387,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,seventh decade human stage,2615,0.5379175289117816
1388,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,seventh decade human stage,61,0.012547980597942132
1389,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,seventh decade human stage,14,0.0028798643995277024
1390,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,seventh decade human stage,480,0.09873820798380693
1391,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,seventh decade human stage,195,0.04011239699342157
1392,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,seventh decade human stage,311,0.06397413058950825
1393,All — Cells of the adult human heart,B cell,CL:0000236,male,European,seventh decade human stage,58,0.011930866798043338
1394,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,seventh decade human stage,55,0.011313752998144544
1395,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,seventh decade human stage,121,0.024890256595918
1396,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,seventh decade human stage,180,0.0370268279939276
1397,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,seventh decade human stage,385,0.0791962709870118
1398,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,seventh decade human stage,112,0.02303891519622162
1399,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,seventh decade human stage,42,0.008639593198583108
1400,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,seventh decade human stage,32,0.006582547198920463
1401,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,seventh decade human stage,66,0.013576503597773452
1402,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,seventh decade human stage,98,0.020159050796693917
1403,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,seventh decade human stage,226,0.04648923959237577
1404,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,seventh decade human stage,2664,0.5479970543101285
1405,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,seventh decade human stage,428,0.08804156878556119
1406,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,seventh decade human stage,146,0.03003287159507461
1407,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,seventh decade human stage,104,0.0213932783964915
1408,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,seventh decade human stage,408,0.0839274767862359
1409,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,seventh decade human stage,57,0.011725162198077075
1410,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,seventh decade human stage,286,0.05883151559035163
1411,All — Cells of the adult human heart,native cell,CL:0000003,male,European,sixth decade human stage,153,0.03147280379483846
1412,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,sixth decade human stage,510,0.10490934598279486
1413,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,sixth decade human stage,5,0.0010285229998313221
1414,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,sixth decade human stage,128,0.02633018879568185
1415,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,sixth decade human stage,129,0.026535893395648116
1416,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,sixth decade human stage,261,0.05368890059119502
1417,All — Cells of the adult human heart,B cell,CL:0000236,male,European,sixth decade human stage,169,0.034764077394298695
1418,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,sixth decade human stage,7,0.0014399321997638512
1419,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,sixth decade human stage,39,0.008022479398684314
1420,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,sixth decade human stage,15,0.0030855689994939667
1421,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,sixth decade human stage,520,0.10696639198245753
1422,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,sixth decade human stage,133,0.02735871179551317
1423,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,sixth decade human stage,11,0.002262750599628909
1424,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,sixth decade human stage,12,0.0024684551995951733
1425,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,sixth decade human stage,203,0.04175803379315168
1426,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,sixth decade human stage,65,0.01337079899780719
1427,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,sixth decade human stage,50,0.010285229998313222
1428,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,sixth decade human stage,521,0.10717209658242378
1429,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,sixth decade human stage,1,0.00020570459996626446
